model,split_seed,partition,MUNICIP_ID
presence,42,test,3510708
presence,42,test,2312502
presence,42,test,2916500
presence,42,test,2704005
presence,42,test,4301057
presence,42,test,2902104
presence,42,test,2705606
presence,42,test,2706109
presence,42,test,3158904
presence,42,test,4116109
presence,42,test,5100409
presence,42,test,5200258
presence,42,test,4102604
presence,42,test,2709202
presence,42,test,3535200
presence,42,test,2206100
presence,42,test,2910404
presence,42,test,5203906
presence,42,test,3305802
presence,42,test,2303600
presence,42,test,3127388
presence,42,test,2207900
presence,42,test,4113106
presence,42,test,2207801
presence,42,test,3532157
presence,42,test,1200302
presence,42,test,3124807
presence,42,test,1507904
presence,42,test,4313425
presence,42,test,3547205
presence,42,test,4200556
presence,42,test,5103205
presence,42,test,2615003
presence,42,test,3112505
presence,42,test,2903300
presence,42,test,4204459
presence,42,test,2601300
presence,42,test,3119500
presence,42,test,4319307
presence,42,test,5216452
presence,42,test,2616209
presence,42,test,3153103
presence,42,test,2104081
presence,42,test,3516705
presence,42,test,5203939
presence,42,test,4103800
presence,42,test,2929354
presence,42,test,4203907
presence,42,test,3518859
presence,42,test,2204303
presence,42,test,3134103
presence,42,test,5102686
presence,42,test,2607109
presence,42,test,2601003
presence,42,test,2616001
presence,42,test,4218707
presence,42,test,3134806
presence,42,test,4306379
presence,42,test,3510153
presence,42,test,4119103
presence,42,test,4319604
presence,42,test,5107925
presence,42,test,4201000
presence,42,test,5212600
presence,42,test,3517000
presence,42,test,3519006
presence,42,test,4209300
presence,42,test,3533254
presence,42,test,2205532
presence,42,test,3162500
presence,42,test,3142700
presence,42,test,2105401
presence,42,test,3541208
presence,42,test,3137106
presence,42,test,4311007
presence,42,test,2108405
presence,42,test,3143500
presence,42,test,4210852
presence,42,test,3204955
presence,42,test,3133709
presence,42,test,2303709
presence,42,test,4208401
presence,42,test,5107263
presence,42,test,4309654
presence,42,test,1500859
presence,42,test,3512209
presence,42,test,3163508
presence,42,test,2907509
presence,42,test,2301802
presence,42,test,2801306
presence,42,test,5002951
presence,42,test,2404002
presence,42,test,3538006
presence,42,test,3538600
presence,42,test,4305108
presence,42,test,3160207
presence,42,test,3500303
presence,42,test,4310538
presence,42,test,3150539
presence,42,test,3152808
presence,42,test,3525508
presence,42,test,1301704
presence,42,test,3170057
presence,42,test,3105905
presence,42,test,3128204
presence,42,test,4126801
presence,42,test,3302106
presence,42,test,3546900
presence,42,test,1100908
presence,42,test,1100288
presence,42,test,3542909
presence,42,test,3116308
presence,42,test,4300570
presence,42,test,5006275
presence,42,test,2200251
presence,42,test,3162559
presence,42,test,4218954
presence,42,test,4216057
presence,42,test,4101101
presence,42,test,4118451
presence,42,test,4301206
presence,42,test,2109551
presence,42,test,3116902
presence,42,test,2908309
presence,42,test,2604502
presence,42,test,4219309
presence,42,test,3511607
presence,42,test,2615102
presence,42,test,1400407
presence,42,test,2925931
presence,42,test,2920502
presence,42,test,2512721
presence,42,test,2612802
presence,42,test,3117009
presence,42,test,2311959
presence,42,test,2505600
presence,42,test,2407807
presence,42,test,4211900
presence,42,test,4310751
presence,42,test,2500205
presence,42,test,3164605
presence,42,test,5219407
presence,42,test,3150000
presence,42,test,2604205
presence,42,test,4305934
presence,42,test,2109239
presence,42,test,4310306
presence,42,test,3520905
presence,42,test,3136009
presence,42,test,2112407
presence,42,test,3509106
presence,42,test,3121506
presence,42,test,2803203
presence,42,test,2101103
presence,42,test,3159407
presence,42,test,5218003
presence,42,test,2303105
presence,42,test,5108501
presence,42,test,3152709
presence,42,test,2931707
presence,42,test,1303007
presence,42,test,4105508
presence,42,test,4116208
presence,42,test,5217708
presence,42,test,4210605
presence,42,test,1506807
presence,42,test,4114104
presence,42,test,4127957
presence,42,test,4309308
presence,42,test,1702703
presence,42,test,2923209
presence,42,test,3205036
presence,42,test,2305407
presence,42,test,2514909
presence,42,test,3527801
presence,42,test,3166808
presence,42,test,5007406
presence,42,test,2314102
presence,42,test,1100049
presence,42,test,1301951
presence,42,test,2302602
presence,42,test,2300754
presence,42,test,4212502
presence,42,test,2412609
presence,42,test,4119608
presence,42,test,4115853
presence,42,test,4205431
presence,42,test,3557204
presence,42,test,3506904
presence,42,test,2903706
presence,42,test,2100832
presence,42,test,2924652
presence,42,test,2503209
presence,42,test,1716307
presence,42,test,2408953
presence,42,test,3128105
presence,42,test,4312443
presence,42,test,3531803
presence,42,test,2203008
presence,42,test,2400901
presence,42,test,3518800
presence,42,test,5203609
presence,42,test,2111078
presence,42,test,4207205
presence,42,test,4119301
presence,42,test,4114005
presence,42,test,2502904
presence,42,test,4313656
presence,42,test,3510500
presence,42,test,3129608
presence,42,test,2914109
presence,42,test,2500601
presence,42,test,2517209
presence,42,test,4302105
presence,42,test,3159100
presence,42,test,2929107
presence,42,test,3124005
presence,42,test,2804201
presence,42,test,4113809
presence,42,test,1718840
presence,42,test,3170479
presence,42,test,3111804
presence,42,test,2403707
presence,42,test,1506104
presence,42,test,4206108
presence,42,test,3131307
presence,42,test,3127503
presence,42,test,3513801
presence,42,test,3507902
presence,42,test,1502608
presence,42,test,2414001
presence,42,test,1101401
presence,42,test,2702306
presence,42,test,5209937
presence,42,test,5106372
presence,42,test,5107354
presence,42,test,3520707
presence,42,test,4314027
presence,42,test,2801405
presence,42,test,4312617
presence,42,test,4205175
presence,42,test,1715002
presence,42,test,4116703
presence,42,test,3134301
presence,42,test,3158003
presence,42,test,2407401
presence,42,test,1100064
presence,42,test,4217501
presence,42,test,3524303
presence,42,test,2923100
presence,42,test,2110658
presence,42,test,2926707
presence,42,test,1500958
presence,42,test,1705102
presence,42,test,2404507
presence,42,test,3515194
presence,42,test,2913002
presence,42,test,1500602
presence,42,test,2602100
presence,42,test,2911253
presence,42,test,4208005
presence,42,test,2507101
presence,42,test,3117504
presence,42,test,3302502
presence,42,test,5208103
presence,42,test,2913507
presence,42,test,2933208
presence,42,test,1721208
presence,42,test,3553005
presence,42,test,2516300
presence,42,test,3108800
presence,42,test,5214002
presence,42,test,3151800
presence,42,test,4111100
presence,42,test,3522802
presence,42,test,2507002
presence,42,test,3165560
presence,42,test,4313490
presence,42,test,4102802
presence,42,test,2803906
presence,42,test,4108403
presence,42,test,4209177
presence,42,test,2505808
presence,42,test,3509908
presence,42,test,3140605
presence,42,test,3205010
presence,42,test,2412005
presence,42,test,2202604
presence,42,test,4102109
presence,42,test,1200427
presence,42,test,5220504
presence,42,test,5220108
presence,42,test,2108603
presence,42,test,3515509
presence,42,test,2404705
presence,42,test,2100204
presence,42,test,3500758
presence,42,test,2202059
presence,42,test,3148202
presence,42,test,3508801
presence,42,test,2800209
presence,42,test,2920403
presence,42,test,1300060
presence,42,test,2605707
presence,42,test,2904001
presence,42,test,3506003
presence,42,test,2603108
presence,42,test,4127106
presence,42,test,2702553
presence,42,test,2209658
presence,42,test,5101308
presence,42,test,4114401
presence,42,test,5213855
presence,42,test,2305506
presence,42,test,4215208
presence,42,test,2100303
presence,42,test,4302006
presence,42,test,1100189
presence,42,test,5003306
presence,42,test,2516706
presence,42,test,3148509
presence,42,test,2306553
presence,42,test,3528106
presence,42,test,1507300
presence,42,test,2910305
presence,42,test,2912608
presence,42,test,5103361
presence,42,test,4106605
presence,42,test,5100250
presence,42,test,2308906
presence,42,test,3162955
presence,42,test,2405405
presence,42,test,2919553
presence,42,test,4113205
presence,42,test,1200054
presence,42,test,3532306
presence,42,test,3510807
presence,42,test,2514107
presence,42,test,2104057
presence,42,test,1600550
presence,42,test,4320305
presence,42,test,2111052
presence,42,test,3102506
presence,42,test,4312153
presence,42,test,1504976
presence,42,test,1400233
presence,42,test,4302451
presence,42,test,3160801
presence,42,test,1101104
presence,42,test,4110078
presence,42,test,2411700
presence,42,test,2401651
presence,42,test,2613107
presence,42,test,5219506
presence,42,test,1713601
presence,42,test,4120705
presence,42,test,5100359
presence,42,test,3147402
presence,42,test,4124004
presence,42,test,3112000
presence,42,test,2501005
presence,42,test,2308708
presence,42,test,1703891
presence,42,test,5100805
presence,42,test,1100122
presence,42,test,5205497
presence,42,test,3552304
presence,42,test,2701506
presence,42,test,5000252
presence,42,test,2922805
presence,42,test,2311355
presence,42,test,2606002
presence,42,test,2508406
presence,42,test,4311700
presence,42,test,2104008
presence,42,test,2903201
presence,42,test,1100338
presence,42,test,3545100
presence,42,test,5003488
presence,42,test,5001102
presence,42,test,3302908
presence,42,test,4203303
presence,42,test,2106201
presence,42,test,3304409
presence,42,test,3138708
presence,42,test,4108809
presence,42,test,2512036
presence,42,test,4100806
presence,42,test,3305703
presence,42,test,3150570
presence,42,test,1703883
presence,42,test,4117271
presence,42,test,2803708
presence,42,test,1703909
presence,42,test,2615805
presence,42,test,5106158
presence,42,test,2924108
presence,42,test,3143302
presence,42,test,1504109
presence,42,test,4319703
presence,42,test,5102793
presence,42,test,4311627
presence,42,test,2513927
presence,42,test,2910008
presence,42,test,2908200
presence,42,test,2909109
presence,42,test,3157377
presence,42,test,4217550
presence,42,test,2504702
presence,42,test,2409506
presence,42,test,2911808
presence,42,test,2602902
presence,42,test,1200104
presence,42,test,2506103
presence,42,test,3201605
presence,42,test,4202099
presence,42,test,2206696
presence,42,test,3541059
presence,42,test,4313102
presence,42,test,3525706
presence,42,test,2601904
presence,42,test,4116950
presence,42,test,3155900
presence,42,test,4108502
presence,42,test,4314159
presence,42,test,3145000
presence,42,test,2100402
presence,42,test,2508703
presence,42,test,5004700
presence,42,test,1303908
presence,42,test,3168408
presence,42,test,3301603
presence,42,test,2616407
presence,42,test,3109709
presence,42,test,2504033
presence,42,test,4211009
presence,42,test,2102705
presence,42,test,3522000
presence,42,test,4309753
presence,42,test,4209409
presence,42,test,1718659
presence,42,test,4103453
presence,42,test,3519709
presence,42,test,3159605
presence,42,test,2406700
presence,42,test,2513505
presence,42,test,3200359
presence,42,test,2505279
presence,42,test,3165701
presence,42,test,2507408
presence,42,test,3134707
presence,42,test,3106408
presence,42,test,2506608
presence,42,test,5209606
presence,42,test,3144672
presence,42,test,4322004
presence,42,test,3304755
presence,42,test,3102704
presence,42,test,2503100
presence,42,test,3127909
presence,42,test,3204252
presence,42,test,4315156
presence,42,test,4110409
presence,42,test,4310702
presence,42,test,3165537
presence,42,test,2929800
presence,42,test,4120853
presence,42,test,2923035
presence,42,test,5004908
presence,42,test,2202083
presence,42,test,2516508
presence,42,test,3146206
presence,42,test,4303707
presence,42,test,2509800
presence,42,test,3542008
presence,42,test,2803609
presence,42,test,2604403
presence,42,test,4309050
presence,42,test,4219150
presence,42,test,2201606
presence,42,test,2207306
presence,42,test,2301208
presence,42,test,2210383
presence,42,test,4313201
presence,42,test,3550308
presence,42,test,4320701
presence,42,test,2913309
presence,42,test,2313906
presence,42,test,4315149
presence,42,test,2906204
presence,42,test,4312955
presence,42,test,3507753
presence,42,test,4218400
presence,42,test,3159209
presence,42,test,3164704
presence,42,test,1100924
presence,42,test,4207007
presence,42,test,4309100
presence,42,test,3500204
presence,42,test,3156106
presence,42,test,1718501
presence,42,test,2407302
presence,42,test,2200459
presence,42,test,1712801
presence,42,test,4126702
presence,42,test,4318606
presence,42,test,4319901
presence,42,test,4302600
presence,42,test,3111408
presence,42,test,4307906
presence,42,test,3169406
presence,42,test,3134400
presence,42,test,1703057
presence,42,test,4311205
presence,42,test,3553708
presence,42,test,4219176
presence,42,test,3150901
presence,42,test,2106706
presence,42,test,2403509
presence,42,test,2409803
presence,42,test,5219605
presence,42,test,2905503
presence,42,test,2107605
presence,42,test,3107208
presence,42,test,2603926
presence,42,test,5103858
presence,42,test,3303203
presence,42,test,2611309
presence,42,test,2914307
presence,42,test,2704708
presence,42,test,5104542
presence,42,test,4305504
presence,42,test,3100203
presence,42,test,4120804
presence,42,test,2904902
presence,42,test,3159308
presence,42,test,2906709
presence,42,test,2410207
presence,42,test,5200159
presence,42,test,4113254
presence,42,test,3111705
presence,42,test,3203403
presence,42,test,2301604
presence,42,test,2105948
presence,42,test,4312658
presence,42,test,2408102
presence,42,test,3133600
presence,42,test,3154002
presence,42,test,3530904
presence,42,test,2603405
presence,42,test,2109700
presence,42,test,3116100
presence,42,test,4300034
presence,42,test,4322343
presence,42,test,3122009
presence,42,test,4219200
presence,42,test,4212809
presence,42,test,3510203
presence,42,test,3122454
presence,42,test,5000708
presence,42,test,3548906
presence,42,test,3146008
presence,42,test,2502052
presence,42,test,3552700
presence,42,test,4302055
presence,42,test,3133907
presence,42,test,3141108
presence,42,test,2707008
presence,42,test,3503208
presence,42,test,4312179
presence,42,test,1100379
presence,42,test,2708006
presence,42,test,4211207
presence,42,test,3127073
presence,42,test,3304607
presence,42,test,3104205
presence,42,test,4308052
presence,42,test,2100907
presence,42,test,2407203
presence,42,test,5220280
presence,42,test,3536208
presence,42,test,3111200
presence,42,test,4112603
presence,42,test,3204807
presence,42,test,3521408
presence,42,test,1502756
presence,42,test,2310803
presence,42,test,2110906
presence,42,test,3503158
presence,42,test,1500800
presence,42,test,4315172
presence,42,test,3303005
presence,42,test,5102702
presence,42,test,2206720
presence,42,test,3523305
presence,42,test,3122900
presence,42,test,2927002
presence,42,test,5106273
presence,42,test,3538907
presence,42,test,3303708
presence,42,test,4103206
presence,42,test,3126604
presence,42,test,4106308
presence,42,test,3545001
presence,42,test,2206050
presence,42,test,2414704
presence,42,test,1711100
presence,42,test,4204400
presence,42,test,3153400
presence,42,test,3136108
presence,42,test,4123501
presence,42,test,4312708
presence,42,test,3301504
presence,42,test,4305835
presence,42,test,3504602
presence,42,test,4204251
presence,42,test,4316808
presence,42,test,4217600
presence,42,test,2502201
presence,42,test,3142601
presence,42,test,2514552
presence,42,test,4315131
presence,42,test,3518206
presence,42,test,2308377
presence,42,test,4215109
presence,42,test,3509007
presence,42,test,2501104
presence,42,test,4311239
presence,42,test,4122651
presence,42,test,5212253
presence,42,test,4218806
presence,42,test,2802403
presence,42,test,2906105
presence,42,test,2309003
presence,42,test,2500734
presence,42,test,5219738
presence,42,test,4107801
presence,42,test,5000203
presence,42,test,2931509
presence,42,test,1300201
presence,42,test,3304557
presence,42,test,3160009
presence,42,test,4304713
presence,42,test,2109502
presence,42,test,3120706
presence,42,test,3103603
presence,42,test,1200252
presence,42,test,3170206
presence,42,test,2923308
presence,42,test,2606101
presence,42,test,1507458
presence,42,test,2304657
presence,42,test,4211405
presence,42,test,4114906
presence,42,test,3112059
presence,42,test,4319000
presence,42,test,2403004
presence,42,test,2606507
presence,42,test,2805604
presence,42,test,4301800
presence,42,test,2204550
presence,42,test,3503109
presence,42,test,5005806
presence,42,test,2202455
presence,42,test,2900355
presence,42,test,2703759
presence,42,test,1504059
presence,42,test,2207504
presence,42,test,3551405
presence,42,test,2111904
presence,42,test,2410256
presence,42,test,2207934
presence,42,test,3133204
presence,42,test,1715507
presence,42,test,4306932
presence,42,test,2104503
presence,42,test,1710706
presence,42,test,3135076
presence,42,test,3131802
presence,42,test,2406601
presence,42,test,4312252
presence,42,test,2602704
presence,42,test,3515608
presence,42,test,5108907
presence,42,test,2706307
presence,42,test,5200506
presence,42,test,2804300
presence,42,test,3102605
presence,42,test,5206602
presence,42,test,2202251
presence,42,test,2704500
presence,42,test,5106216
presence,42,test,3127370
presence,42,test,5106000
presence,42,test,2516409
presence,42,test,1505908
presence,42,test,2303402
presence,42,test,2506004
presence,42,test,4318002
presence,42,test,2413102
presence,42,test,2700508
presence,42,test,4208807
presence,42,test,2205359
presence,42,test,4316972
presence,42,test,3527603
presence,42,test,4306809
presence,42,test,3150703
presence,42,test,3204906
presence,42,test,2807402
presence,42,test,4311106
presence,42,test,3140001
presence,42,test,3118601
presence,42,test,4302204
presence,42,test,4118006
presence,42,test,2210300
presence,42,test,4318481
presence,42,test,5101407
presence,42,test,2110039
presence,42,test,4303202
presence,42,test,5221577
presence,42,test,2506707
presence,42,test,3134202
presence,42,test,4314506
presence,42,test,3300704
presence,42,test,2931053
presence,42,test,5000906
presence,42,test,4304630
presence,42,test,5213806
presence,42,test,4112405
presence,42,test,2900108
presence,42,test,1301506
presence,42,test,4117206
presence,42,test,3153301
presence,42,test,5212055
presence,42,test,5106190
presence,42,test,3170651
presence,42,test,2903003
presence,42,test,1502772
presence,42,test,3107109
presence,42,test,3168903
presence,42,test,3104007
presence,42,test,3533007
presence,42,test,3109808
presence,42,test,3510302
presence,42,test,3520004
presence,42,test,4314050
presence,42,test,4207502
presence,42,test,4107207
presence,42,test,4203808
presence,42,test,4307203
presence,42,test,1703073
presence,42,test,2918357
presence,42,test,3144805
presence,42,test,4127502
presence,42,test,5202155
presence,42,test,3160454
presence,42,test,2408805
presence,42,test,5213053
presence,42,test,2701001
presence,42,test,4103222
presence,42,test,2904704
presence,42,test,4306924
presence,42,test,3523909
presence,42,test,2203107
presence,42,test,3123304
presence,42,test,4306957
presence,42,test,3128303
presence,42,test,2509206
presence,42,test,3115706
presence,42,test,2305704
presence,42,test,3172004
presence,42,test,3170404
presence,42,test,1705607
presence,42,test,3116159
presence,42,test,3300456
presence,42,test,3121308
presence,42,test,2610509
presence,42,test,2607901
presence,42,test,4310462
presence,42,test,2401800
presence,42,test,2906907
presence,42,test,3106507
presence,42,test,2805802
presence,42,test,2205805
presence,42,test,1200344
presence,42,test,3101102
presence,42,test,4121505
presence,42,test,2514404
presence,42,test,5104203
presence,42,test,2512200
presence,42,test,3514700
presence,42,test,3117207
presence,42,test,4209201
presence,42,test,4320909
presence,42,test,3124104
presence,42,test,4207106
presence,42,test,4313359
presence,42,test,2512507
presence,42,test,1400159
presence,42,test,4125803
presence,42,test,1701051
presence,42,test,4103008
presence,42,test,2502151
presence,42,test,2400604
presence,42,test,2922201
presence,42,test,2507507
presence,42,test,3142304
presence,42,test,2706901
presence,42,test,1717503
presence,42,test,3146404
presence,42,test,3107307
presence,42,test,5003900
presence,42,test,3537602
presence,42,test,4200051
presence,42,test,2107704
presence,42,test,2702207
presence,42,test,2704104
presence,42,test,3167301
presence,42,test,4202578
presence,42,test,4312450
presence,42,test,2503902
presence,42,test,1100080
presence,42,test,2405108
presence,42,test,3113503
presence,42,test,3110905
presence,42,test,4318432
presence,42,test,2930600
presence,42,test,1301159
presence,42,test,3117801
presence,42,test,4110656
presence,42,test,4107157
presence,42,test,2608909
presence,42,test,3135308
presence,42,test,3527207
presence,42,test,3135803
presence,42,test,4323705
presence,42,test,3511300
presence,2026,train,2209302
presence,2026,train,3122207
presence,2026,train,2403905
presence,2026,train,3521804
presence,2026,train,4215679
presence,2026,train,2302057
presence,2026,train,3109709
presence,2026,train,5002100
presence,2026,train,2501302
presence,2026,train,2500502
presence,2026,train,3103801
presence,2026,train,2204154
presence,2026,train,2512705
presence,2026,train,2921500
presence,2026,train,5002704
presence,2026,train,4123600
presence,2026,train,1702901
presence,2026,train,4323804
presence,2026,train,3523206
presence,2026,train,2902252
presence,2026,train,4314159
presence,2026,train,5211701
presence,2026,train,5206206
presence,2026,train,1707108
presence,2026,train,2410801
presence,2026,train,3101003
presence,2026,train,3204104
presence,2026,train,3119906
presence,2026,train,3171030
presence,2026,train,1304401
presence,2026,train,4117222
presence,2026,train,4217550
presence,2026,train,4318051
presence,2026,train,2507408
presence,2026,train,3305752
presence,2026,train,1702109
presence,2026,train,2203453
presence,2026,train,3131604
presence,2026,train,2512408
presence,2026,train,2201309
presence,2026,train,1501907
presence,2026,train,5222005
presence,2026,train,3546405
presence,2026,train,1718840
presence,2026,train,4112702
presence,2026,train,2100808
presence,2026,train,2608107
presence,2026,train,1717503
presence,2026,train,4317251
presence,2026,train,2803005
presence,2026,train,4108700
presence,2026,train,4107504
presence,2026,train,2209401
presence,2026,train,3133105
presence,2026,train,3162252
presence,2026,train,2925907
presence,2026,train,4309407
presence,2026,train,2600401
presence,2026,train,1703073
presence,2026,train,1712454
presence,2026,train,2103307
presence,2026,train,4321600
presence,2026,train,4109609
presence,2026,train,2206407
presence,2026,train,4217154
presence,2026,train,4206405
presence,2026,train,2905107
presence,2026,train,2202000
presence,2026,train,5217302
presence,2026,train,2401107
presence,2026,train,4304630
presence,2026,train,4303608
presence,2026,train,2930907
presence,2026,train,5105309
presence,2026,train,2921104
presence,2026,train,3525102
presence,2026,train,2500775
presence,2026,train,2300705
presence,2026,train,1101302
presence,2026,train,2106326
presence,2026,train,2310209
presence,2026,train,4313201
presence,2026,train,4207759
presence,2026,train,2310407
presence,2026,train,2102374
presence,2026,train,3304144
presence,2026,train,2411106
presence,2026,train,2703403
presence,2026,train,2309458
presence,2026,train,4207007
presence,2026,train,3129301
presence,2026,train,3302304
presence,2026,train,2702108
presence,2026,train,4202081
presence,2026,train,1716703
presence,2026,train,2922201
presence,2026,train,3556800
presence,2026,train,3113107
presence,2026,train,3124500
presence,2026,train,4106704
presence,2026,train,2907103
presence,2026,train,4117008
presence,2026,train,2923035
presence,2026,train,3538907
presence,2026,train,4121109
presence,2026,train,3137106
presence,2026,train,5215207
presence,2026,train,2306603
presence,2026,train,1200344
presence,2026,train,2210300
presence,2026,train,3143708
presence,2026,train,2209872
presence,2026,train,2910206
presence,2026,train,4304952
presence,2026,train,3542008
presence,2026,train,2410207
presence,2026,train,3554508
presence,2026,train,1508050
presence,2026,train,2905800
presence,2026,train,3120706
presence,2026,train,3145372
presence,2026,train,5103502
presence,2026,train,4201257
presence,2026,train,2413805
presence,2026,train,4315156
presence,2026,train,2205250
presence,2026,train,3130804
presence,2026,train,3302254
presence,2026,train,2513604
presence,2026,train,2111672
presence,2026,train,4314001
presence,2026,train,3551504
presence,2026,train,2211209
presence,2026,train,3547403
presence,2026,train,3170057
presence,2026,train,4212304
presence,2026,train,4209300
presence,2026,train,3509601
presence,2026,train,1720937
presence,2026,train,2309805
presence,2026,train,1302009
presence,2026,train,5206602
presence,2026,train,2405801
presence,2026,train,4114351
presence,2026,train,2403707
presence,2026,train,3168705
presence,2026,train,2901700
presence,2026,train,3122009
presence,2026,train,3301504
presence,2026,train,1100296
presence,2026,train,3130051
presence,2026,train,3169356
presence,2026,train,4112751
presence,2026,train,3515004
presence,2026,train,2101939
presence,2026,train,1100338
presence,2026,train,3200300
presence,2026,train,2513901
presence,2026,train,3135456
presence,2026,train,5202601
presence,2026,train,3127206
presence,2026,train,1501725
presence,2026,train,3533601
presence,2026,train,3167509
presence,2026,train,3164209
presence,2026,train,4318465
presence,2026,train,3106606
presence,2026,train,5205901
presence,2026,train,2306256
presence,2026,train,3205069
presence,2026,train,3129707
presence,2026,train,4128807
presence,2026,train,3126406
presence,2026,train,5106455
presence,2026,train,3529005
presence,2026,train,3156809
presence,2026,train,4100103
presence,2026,train,2201945
presence,2026,train,4213500
presence,2026,train,2613305
presence,2026,train,3302007
presence,2026,train,2402204
presence,2026,train,3303203
presence,2026,train,1301100
presence,2026,train,2928604
presence,2026,train,4202107
presence,2026,train,4321709
presence,2026,train,2916609
presence,2026,train,4113205
presence,2026,train,3111200
presence,2026,train,4311791
presence,2026,train,4306106
presence,2026,train,4322707
presence,2026,train,2902401
presence,2026,train,3163102
presence,2026,train,4112603
presence,2026,train,4127007
presence,2026,train,3546009
presence,2026,train,3122504
presence,2026,train,4214508
presence,2026,train,2501807
presence,2026,train,3503356
presence,2026,train,3162575
presence,2026,train,3161304
presence,2026,train,1711803
presence,2026,train,3513603
presence,2026,train,2205508
presence,2026,train,1501253
presence,2026,train,4121406
presence,2026,train,3203353
presence,2026,train,2805406
presence,2026,train,4313425
presence,2026,train,2606903
presence,2026,train,1720499
presence,2026,train,2932309
presence,2026,train,3106101
presence,2026,train,1503077
presence,2026,train,3551306
presence,2026,train,2409100
presence,2026,train,2933455
presence,2026,train,4310850
presence,2026,train,3121902
presence,2026,train,2304608
presence,2026,train,2601003
presence,2026,train,4102406
presence,2026,train,1721257
presence,2026,train,1302405
presence,2026,train,2900801
presence,2026,train,2308906
presence,2026,train,3500709
presence,2026,train,4301859
presence,2026,train,2908002
presence,2026,train,3541802
presence,2026,train,4205308
presence,2026,train,4211850
presence,2026,train,1100080
presence,2026,train,2612604
presence,2026,train,3525706
presence,2026,train,4204251
presence,2026,train,4128559
presence,2026,train,2109809
presence,2026,train,3159308
presence,2026,train,3120805
presence,2026,train,4116059
presence,2026,train,3156908
presence,2026,train,3155108
presence,2026,train,2913309
presence,2026,train,5221809
presence,2026,train,3539202
presence,2026,train,1101609
presence,2026,train,3507902
presence,2026,train,1400209
presence,2026,train,3523602
presence,2026,train,3111804
presence,2026,train,2504108
presence,2026,train,3136405
presence,2026,train,1701309
presence,2026,train,2504405
presence,2026,train,2206704
presence,2026,train,3509205
presence,2026,train,3121258
presence,2026,train,4202099
presence,2026,train,1100114
presence,2026,train,3519303
presence,2026,train,2608909
presence,2026,train,2112902
presence,2026,train,3205150
presence,2026,train,2507903
presence,2026,train,2210607
presence,2026,train,3511607
presence,2026,train,4312674
presence,2026,train,3543238
presence,2026,train,3553302
presence,2026,train,3120607
presence,2026,train,3107802
presence,2026,train,4209458
presence,2026,train,2407203
presence,2026,train,3130606
presence,2026,train,2400703
presence,2026,train,3132206
presence,2026,train,3507001
presence,2026,train,2708105
presence,2026,train,2500403
presence,2026,train,3543600
presence,2026,train,4304655
presence,2026,train,2513505
presence,2026,train,3556958
presence,2026,train,3105103
presence,2026,train,4316105
presence,2026,train,2602506
presence,2026,train,4316477
presence,2026,train,2928505
presence,2026,train,1718865
presence,2026,train,4316451
presence,2026,train,4313409
presence,2026,train,2306801
presence,2026,train,3104452
presence,2026,train,2105351
presence,2026,train,3170602
presence,2026,train,3161908
presence,2026,train,2110609
presence,2026,train,3124302
presence,2026,train,2209377
presence,2026,train,2303006
presence,2026,train,3157104
presence,2026,train,4312377
presence,2026,train,3113305
presence,2026,train,5218391
presence,2026,train,3154309
presence,2026,train,3508405
presence,2026,train,4202909
presence,2026,train,4307807
presence,2026,train,2503100
presence,2026,train,4117107
presence,2026,train,2304277
presence,2026,train,3147907
presence,2026,train,2932200
presence,2026,train,2205599
presence,2026,train,3508603
presence,2026,train,4304671
presence,2026,train,4117602
presence,2026,train,4100202
presence,2026,train,5204201
presence,2026,train,2110005
presence,2026,train,2802205
presence,2026,train,3522802
presence,2026,train,4203402
presence,2026,train,4310330
presence,2026,train,1502905
presence,2026,train,2303501
presence,2026,train,3538600
presence,2026,train,3133204
presence,2026,train,2917805
presence,2026,train,2928109
presence,2026,train,2609600
presence,2026,train,4216206
presence,2026,train,2309201
presence,2026,train,2200954
presence,2026,train,3118502
presence,2026,train,4315503
presence,2026,train,2405504
presence,2026,train,3102852
presence,2026,train,3555604
presence,2026,train,5208103
presence,2026,train,2920205
presence,2026,train,3519600
presence,2026,train,5221007
presence,2026,train,3548807
presence,2026,train,1715259
presence,2026,train,3549706
presence,2026,train,4124509
presence,2026,train,1302801
presence,2026,train,3170305
presence,2026,train,5105200
presence,2026,train,4202602
presence,2026,train,2926657
presence,2026,train,1715101
presence,2026,train,3522505
presence,2026,train,2508307
presence,2026,train,3525607
presence,2026,train,2608404
presence,2026,train,3118908
presence,2026,train,5222302
presence,2026,train,2108009
presence,2026,train,4212809
presence,2026,train,3142908
presence,2026,train,3170800
presence,2026,train,2927200
presence,2026,train,2910602
presence,2026,train,3517000
presence,2026,train,2105104
presence,2026,train,2906907
presence,2026,train,1716653
presence,2026,train,4302709
presence,2026,train,3114006
presence,2026,train,3543204
presence,2026,train,3525854
presence,2026,train,3544202
presence,2026,train,3553500
presence,2026,train,3117836
presence,2026,train,2922706
presence,2026,train,2210391
presence,2026,train,2908507
presence,2026,train,2107001
presence,2026,train,1303957
presence,2026,train,2110104
presence,2026,train,5220207
presence,2026,train,2614808
presence,2026,train,2905008
presence,2026,train,2904803
presence,2026,train,5220702
presence,2026,train,2806800
presence,2026,train,5000609
presence,2026,train,2306553
presence,2026,train,3522307
presence,2026,train,2305407
presence,2026,train,1713205
